code,name,pop,cases,area,lng,lat,density,location,duration,pop_rel,den_rel,pop_test,dur_rel,combo,combo2
10300,Balranald,2306,0,21690.6753,143.61375806756456,-33.94919658686935,0.10631296481580728,"143.61375806756456,-33.94919658686935",40547.8,0.005345634939032872,1.143025933830508e-05,6.110199368105038e-08,0.0289100412272012,0.0001545425264730075,1.7664611563833537e-09
15800,Narrandera,5858,0,4116.3459,146.57961831153148,-34.61061501474328,1.4231068385190855,"146.57961831153148,-34.61061501474328",24183.5,0.013579674532894432,0.00015300561186089689,2.0777664107773515e-06,0.07621057996676439,0.001034914871911785,1.5834778320080437e-07
11450,Camden,107806,50,201.0281,150.72402859544212,-34.00877010128209,536.2732871673164,"150.72402859544212,-34.00877010128209",2746.7,0.2499095924706755,0.057657528027253095,0.014409169332157372,0.27529974957249426,0.06880004822294107,0.003966840708690589
13450,Griffith,27155,0,1639.1728,146.00354422602518,-34.30034467085488,16.566282700640226,"146.00354422602518,-34.30034467085488",26513.3,0.06294913996940053,0.001781127145386882,0.00011212042197825765,0.06779258838918734,0.004267485135398911,7.600933617194014e-06
10850,Blayney,7382,0,1524.647,149.14205441150543,-33.59431680526526,4.841776489902253,"149.14205441150543,-33.59431680526526",13795.5,0.01711252260188233,0.0005205645523438785,8.908172667723378e-06,0.12758550411619252,0.0021833098228608953,1.1365537005655747e-06
11750,Cobar,4417,0,45575.3513,145.48032662288716,-31.86541864490046,0.096916422452239,"145.48032662288716,-31.86541864490046",37815.7,0.010239232231443275,1.0419988236515752e-05,1.0669267940259186e-07,0.03529448707079652,0.0003613884496075577,3.765663393723417e-09
18710,Yass Valley,17321,0,3995.3257,148.88480452474886,-34.954021455151434,4.335316142060709,"148.88480452474886,-34.954021455151434",12010.3,0.040152533728962866,0.0004661123683564716,1.871559259191999e-05,0.14026868438513107,0.005632143080891223,2.625211550356722e-06
13850,Hay,2943,0,11325.9324,144.68420874137928,-34.31489332351629,0.25984615624228874,"144.68420874137928,-34.31489332351629",32122.7,0.006822291251332931,2.7937410635259483e-05,1.9059715216182635e-07,0.05022765158727727,0.00034266766799888034,9.573247352311484e-09
14550,Kyogle,8788,0,3584.1644,152.77576238908344,-28.617650365433708,2.451896458767349,"152.77576238908344,-28.617650365433708",36506.0,0.020371829941119197,0.00026361613038389833,5.370342977916682e-06,0.038520495781354414,0.0007847329893053516,2.0686827402526587e-07
14500,Ku-ring-gai,127603,41,85.4096,151.15090618099936,-33.73460181503594,1494.0123826829772,"151.15090618099936,-33.73460181503594",2327.6,0.29580184524085495,0.16062903539838458,0.04751436507010077,0.290452670440135,0.08591643587132586,0.01380067421887824
14950,Lockhart,3259,0,2895.8049,146.77540228457485,-35.3312939930566,1.1254211221204853,"146.77540228457485,-35.3312939930566",24001.8,0.0075548240530390835,0.00012099987346727423,9.14132754485249e-07,0.0769008305796044,0.0005809722445614787,7.029756807993723e-08
14350,Kempsey,29921,1,3375.6707,152.64438320614647,-30.951435853061295,8.863720030511269,"152.64438320614647,-30.951435853061295",21232.0,0.06936112012610691,0.000952984603772513,6.610007958059567e-05,0.08812342831068776,0.006112339696981985,5.824965624251378e-06
10180,Armidale Regional,29704,0,7809.4405,151.8985872377223,-30.367126070532596,3.8036015512250847,"151.8985872377223,-30.367126070532596",26927.9,0.06885808336037832,0.0004089449694626323,2.8159166797065305e-05,0.06637246463493707,0.004570280702666259,1.868993302387511e-06
16490,Queanbeyan-Palerang Regional,62239,0,5318.8822,149.62729037113962,-35.422362710076754,11.701518789041803,"149.62729037113962,-35.422362710076754",14154.5,0.14427882609300385,0.001258091095874606,0.00018151590643084893,0.12523424277491402,0.018068649534210845,2.273200709346951e-05
12350,Cowra,12730,0,2808.7822,148.71790261398883,-33.79637086814372,4.532213284461856,"148.71790261398883,-33.79637086814372",16969.4,0.029509944828225693,0.00048728180337801916,1.4379659133483665e-05,0.10863372267537585,0.0032057751626351117,1.5621159024733e-06
12900,Forbes,9920,0,4710.128,147.86696910689417,-33.42167859117785,2.1060998766912493,"147.86696910689417,-33.42167859117785",21420.3,0.02299596643330706,0.0002264377427970475,5.207154732594722e-06,0.08731530977417301,0.0020078999326806905,4.546643285185592e-07
15520,Murray River,12330,0,11863.4771,144.20785011400943,-35.323594418940395,1.0393242972585162,"144.20785011400943,-35.323594418940395",34568.7,0.028582688117205247,0.00011174315639535399,3.193919788480492e-06,0.04351110787004853,0.0012436644258836717,1.3897098844485725e-07
17640,Upper Lachlan Shire,8274,0,7127.3957,149.4557816140465,-34.4173983543572,1.1608728276444649,"149.4557816140465,-34.4173983543572",10772.7,0.019180305067457926,0.0001248114705648284,2.393922081351454e-06,0.15022185597288062,0.002881301025359577,3.596194181150767e-07
11600,Carrathool,2796,0,18934.4852,145.49499142232625,-33.60759626225653,0.14766707256450787,"145.49499142232625,-33.60759626225653",31270.1,0.006481524410032918,1.5876454372850643e-05,1.029036265624053e-07,0.05268969646220545,0.0003415095537770097,5.421960848433277e-09
11200,Brewarrina,1553,0,19163.4798,146.96210924642259,-29.78912802688174,0.08103956151011779,"146.96210924642259,-29.78912802688174",37834.8,0.0036000741805368814,8.712984407198512e-06,3.136739019977581e-08,0.035248271751694094,0.00012689639304182143,1.1056462939031237e-09
17000,Singleton,23380,1,4892.717,150.96550721721314,-32.66020800503989,4.778531028874141,"150.96550721721314,-32.66020800503989",12918.0,0.05419815475914507,0.0005137647041525081,2.7845098945444017e-05,0.13360052296904001,0.007240901819778747,3.7201197812359853e-06
10900,Blue Mountains,79195,24,1431.1442,150.41114130523147,-33.6974646158696,55.33684166836578,"150.41114130523147,-33.6974646158696",6378.1,0.18358523807316054,0.005949551424212575,0.001092249814642577,0.1981936276915317,0.03638542432433319,0.0002164769531094154
17100,Strathfield,47767,27,14.0009,151.0764371577769,-33.8804237462332,3411.709247262676,"151.0764371577769,-33.8804237462332",1195.3,0.11073067828828412,0.3668105912639144,0.04061718557397979,0.35144788512719916,0.038916062703117725,0.01427482396979418
14870,Lithgow,21516,1,4512.2563,150.17909465312513,-33.277332566687605,4.7683461597693375,"150.17909465312513,-33.277332566687605",12482.6,0.04987713848578979,0.0005126696759459645,2.5570496424621846e-05,0.13673851164908146,0.006820125681862017,3.4964716232309503e-06
17420,The Hills Shire,183791,67,386.1588,150.9620102548158,-33.58815314163266,475.9466830744243,"150.9620102548158,-33.58815314163266",3898.7,0.426053595437897,0.05117150131380669,0.02180180211870241,0.2432441564108676,0.10363504740810833,0.005303160964600434
18250,Willoughby,81196,17,22.4258,151.19637056173246,-33.80109865938093,3620.6512142264714,"151.19637056173246,-33.80109865938093",1446.9,0.18822383977004034,0.38927502796916047,0.07327084049094523,0.3339644333633355,0.06286006799427277,0.024469854726613862
15270,Mid-Western Regional,25367,0,8752.259,149.74233660480937,-32.59340599949931,2.8983374463667038,"149.74233660480937,-32.59340599949931",14847.7,0.05880430247113914,0.00031161532104094345,1.8324321593132766e-05,0.1208582689440546,0.007106986203124469,2.214645787320187e-06
12930,Georges River,160272,102,38.3459,151.08636246449547,-33.97103877838801,4179.63850111746,"151.08636246449547,-33.97103877838801",913.3,0.3715332189716723,0.4493746561476188,0.1669576125228132,0.37607586685404637,0.1397246773898459,0.06278872885739896
14700,Lane Cove,40534,21,10.4794,151.16689398487057,-33.81999352190564,3867.9695402408533,"151.16689398487057,-33.81999352190564",1596.0,0.0939635588112569,0.4158655064715486,0.03907620297491249,0.32498803168437784,0.030537032028129657,0.01269929829051604
89399,ACT,431380,29,2358.172,149.00271876741513,-35.488373062124964,182.92982869782188,"149.00271876741513,-35.488373062124964",13344.6,1.0,0.01966773653947551,0.01966773653947551,0.1306269012800626,0.1306269012800626,0.002569135479344348
14170,Inner West,201880,61,35.3713,151.1549751286719,-33.891501324556366,5707.452086861383,"151.1549751286719,-33.891501324556366",801.6,0.4679864620520191,0.6136378345463674,0.28717419917061676,0.3880155846409372,0.18158604067715797,0.11142806478497981
18200,Wentworth,7090,0,26256.2398,142.24473977162265,-33.570083848728316,0.2700310499144664,"142.24473977162265,-33.570083848728316",54955.7,0.016435625202837405,2.903244148316924e-05,4.771663269406786e-07,0.001082584823709709,1.7792958412772585e-05,5.165730239312839e-10
10250,Ballina,45217,4,484.9389,153.4861843625708,-28.852851817084314,93.24267448950785,"153.4861843625708,-28.852851817084314",32352.1,0.10481941675552876,0.010025004501179803,0.0010508151247852176,0.04957636876323579,0.00519656605861939,5.209559812833758e-05
12160,Cootamundra-Gundagai Regional,11225,0,3981.4173,148.09383137554534,-34.85244434951401,2.8193477734675034,"148.09383137554534,-34.85244434951401",15551.3,0.026021141453011265,0.000303122730811238,7.88759945606228e-06,0.11662078089550287,0.003034605836042514,9.198580079569267e-07
16260,Parramatta,260296,91,83.8294,151.02930457574845,-33.79934121733334,3105.0681503148057,"151.02930457574845,-33.79934121733334",1877.8,0.603403032129445,0.33384201336780284,0.20144128311833095,0.31010621527946913,0.1871190305818181,0.06246819390886563
16950,Shoalhaven,107191,9,4566.6795,150.373837705699,-35.09381768065857,23.472415789196504,"150.373837705699,-35.09381768065857",9347.3,0.24848393527748158,0.0025236414037730893,0.000627084347238725,0.1632116217670101,0.04055546605968654,0.00010234745329753921
11500,Campbelltown,174078,72,311.9111,150.8457815886208,-34.08331652185667,558.1013307958582,"150.8457815886208,-34.08331652185667",2551.2,0.403537484352543,0.060004374434503065,0.02421401430944741,0.2820575386457178,0.11382078958776314,0.006829745276854927
11800,Coffs Harbour,77648,4,1173.7437,153.03996213661637,-30.18893738213105,66.15413569418945,"153.03996213661637,-30.18893738213105",25331.0,0.17999907274328897,0.007112574920623227,0.001280256890529353,0.07196768337379544,0.012954116274765793,9.213712253473637e-05
10800,Bland,5937,0,8557.6535,146.96076367212353,-33.89445920853121,0.6937649438599027,"146.96076367212353,-33.89445920853121",24234.0,0.01376280773332097,7.459027449645806e-05,1.026571606670387e-06,0.07601965902994168,0.0010462439511817047,7.803962350890221e-08
14850,Lismore,43667,1,1287.7043,153.27059612238435,-28.756033600388346,33.91073556250453,"153.27059612238435,-28.756033600388346",34657.0,0.10122629700032454,0.003645919408829049,0.00036906292091737694,0.04327762341815611,0.00438083356159447,1.5972166109066967e-05
16200,Parkes,14728,0,5957.6138,147.9609662497922,-32.88070953189364,2.4721307044105476,"147.9609662497922,-32.88070953189364",20741.2,0.03414159209977282,0.00026579161928703856,9.07454904923618e-06,0.09026393530175802,0.003081754460392907,8.191045082728843e-07
18500,Woollahra,59431,78,12.2775,151.25739625153932,-33.87167415027717,4840.643453471798,"151.25739625153932,-33.87167415027717",1191.8,0.13776948398164032,0.5204427337090367,0.07170112686508823,0.3517162725284362,0.04845576937418863,0.025218453077077346
13340,Greater Hume Shire,10841,0,5749.5185,147.171973471523,-35.75053219250594,1.8855491985981085,"147.171973471523,-35.75053219250594",20662.4,0.025130975010431638,0.0002027251932297269,5.0946817650411916e-06,0.09061231514546764,0.0022771758275581034,4.6164090965977976e-07
13910,Hilltops,18617,0,7140.8863,148.50100245494085,-34.3519115101432,2.6070993456372493,"148.50100245494085,-34.3519115101432",15243.0,0.04315684547266911,0.00028030279931510674,1.2096984595598643e-05,0.1184534416568842,0.005112076877291978,1.432929459018971e-06
12950,Gilgandra,4229,0,4831.5057,148.69087707522525,-31.618862256167265,0.8752964940101385,"148.69087707522525,-31.618862256167265",24032.6,0.009803421577263665,9.410767484265941e-05,9.225772101386403e-07,0.07678345904360262,0.0007527406191649949,7.083866942924146e-08
14920,Liverpool Plains,7853,0,5082.2397,150.43848862483787,-31.550653364651403,1.545184891613829,"150.43848862483787,-31.550653364651403",20373.9,0.018204367379108907,0.0001661308577686361,3.0243071678267404e-06,0.09189922805957162,0.0016729673094529555,2.779314941383068e-07
10050,Albury,55055,3,305.9459,146.9704426335616,-36.02659569023541,179.95011536353323,"146.9704426335616,-36.02659569023541",22147.6,0.12762529556307664,0.019347372073826998,0.0024692140792909856,0.08425932145741011,0.01075362080494625,0.0002080543028541421
15650,Muswellbrook,16355,0,3404.884,150.63079525643218,-32.43978828664431,4.803394183179221,"150.63079525643218,-32.43978828664431",13220.9,0.037913208771848485,0.0005164378710815627,1.9579816824004258e-05,0.13147925375487424,0.0049848003967753905,2.5743397046772114e-06
18100,Weddin,3596,0,3414.8566,148.0110918348152,-33.872001177241934,1.0530456827967534,"148.0110918348152,-33.872001177241934",20270.8,0.00833603783207381,0.00011321841386234922,9.43792981243933e-07,0.09236355090989001,0.0007699460546895185,8.717207107152088e-08
12870,Federation,12598,0,5685.0486,146.27135296134614,-35.49582391427449,2.2159880919927404,"146.27135296134614,-35.49582391427449",25095.7,0.029203950113588947,0.00023825239589505602,6.95791108416226e-06,0.07282182308405538,0.0021266848885273535,5.066877700054521e-07
11570,Canterbury-Bankstown,380406,298,110.2368,151.03732186098173,-33.923508740166035,3450.8077157537227,"151.03732186098173,-33.923508740166035",960.5,0.8818350410311094,0.37101427079968413,0.3271733847137666,0.3714640184182828,0.3275699879234672,0.12153314020528652
17620,Upper Hunter Shire,14167,0,8096.0892,150.72741530222663,-31.9698013440421,1.749857202660267,"150.72741530222663,-31.9698013440421",15479.6,0.032841114562566644,0.00018813624157750888,6.178603863017683e-06,0.11704373178157546,0.003843846604269042,7.231668533276476e-07
16380,Port Macquarie-Hastings,85952,1,3682.3921,152.5310964922701,-31.40973060919097,23.341349227856533,"152.5310964922701,-31.40973060919097",21384.6,0.19924892206407344,0.0025095497566321096,0.0005000250838751057,0.08746797467936807,0.017427899669991757,4.373618137543664e-05
17080,Snowy Valleys,14412,0,8959.0028,148.24966997657697,-35.73229079439277,1.608661178228452,"148.24966997657697,-35.73229079439277",24384.8,0.033409059298066666,0.00017295552321837477,5.778281331130829e-06,0.07545190152835235,0.0025207770523126105,4.3598231399960004e-07
17040,Snowy Monaro Regional,20997,0,15163.5461,148.95921173441297,-36.39485921042826,1.384702487236808,"148.95921173441297,-36.39485921042826",19343.3,0.048674022903240764,0.00014887656047345472,7.246421114240644e-06,0.09665010081281522,0.004704349220563497,7.00367331223471e-07
11520,Canada Bay,96550,39,19.9233,151.1148230522239,-33.85349892703472,4846.084734958566,"151.1148230522239,-33.85349892703472",1478.5,0.22381658862256015,0.5210277541591222,0.11661465451356866,0.33198708540320876,0.07430421692169271,0.0387145592672618
12150,Coonamble,3907,0,9916.0536,148.29107014019323,-30.870331161818516,0.3940075515525652,"148.29107014019323,-30.870331161818516",27888.2,0.009056979924892206,4.2361799459728774e-05,3.83669967289073e-07,0.06316540074437149,0.0005720877664895438,2.4234667237394197e-08
10950,Bogan,2529,0,14599.8996,146.8668238372305,-31.53661473895192,0.1732203692688407,"146.8668238372305,-31.53661473895192",29500.1,0.00586258055542677,1.8623822097805224e-05,1.091836572983203e-07,0.058022675009561375,0.00034016260628490127,6.335127863775763e-09
11400,Cabonne,13677,1,6022.3498,148.75383268309142,-33.1525926811698,2.271040450025005,"148.75383268309142,-33.1525926811698",16206.8,0.0317052250915666,0.00024417136100513676,7.741507961582028e-06,0.11284206490448101,0.003577683067593738,8.735677438593957e-07
14900,Liverpool,231296,214,305.7396,150.8251515954656,-33.93599677012223,756.5130588252225,"150.8251515954656,-33.93599677012223",2126.6,0.5361769205804627,0.0813366504279921,0.04361083475681038,0.2987184872997731,0.16016595864084643,0.013027362588434765
17350,Temora,6274,0,2802.016,147.4837280397477,-34.387900734341315,2.239102132179117,"147.4837280397477,-34.387900734341315",19164.3,0.014544021512355695,0.00024073750647535098,3.501291473008373e-06,0.09750099212517982,0.0014180565269446385,3.4137939233774864e-07
10750,Blacktown,382831,127,240.0487,150.8643419805705,-33.74131370024443,1594.8055540396595,"150.8643419805705,-33.74131370024443",2755.9,0.8874565348416709,0.1714658330564422,0.15216847404801062,0.2749937050080581,0.24404496054972385,0.04184537246388498
16150,Orange,42503,5,284.2157,149.12034922908254,-33.32463689714988,149.54487032208283,"149.12034922908254,-33.32463689714988",13789.1,0.09852797997125504,0.016078346168373007,0.0015841669692483607,0.12762797366757272,0.012574926433290471,0.00020218402023626828
15240,Mid-Coast,94395,7,10053.8633,152.09558705960933,-32.014709868466575,9.388928134720112,"152.09558705960933,-32.014709868466575",14681.2,0.2188209930919375,0.0010094524564759684,0.00022088938900516724,0.1218904026330061,0.02667217895253051,2.6924296563198544e-05
13800,Hawkesbury,67749,14,2775.1377,150.77341618769472,-33.334559378303254,24.412842649213406,"150.77341618769472,-33.334559378303254",8895.5,0.15705178728731048,0.0026247515827369145,0.0004122219272540294,0.16774589751027735,0.026344793014103064,6.914853716064342e-05
16700,Ryde,133224,60,40.4748,151.1105625315235,-33.79913702935751,3291.5295443090513,"151.1105625315235,-33.79913702935751",1913.7,0.30883212017246975,0.35388944684525975,0.10929242817588411,0.30837296711174556,0.09523547723699566,0.03370283035944473
12390,Dubbo Regional,54044,1,7534.5251,148.85385023327424,-32.42406261858918,7.172847562748182,"148.85385023327424,-32.42406261858918",19317.2,0.12528165422597246,0.0007711901175777465,9.661597365286228e-05,0.09677367776764179,0.012123966436261376,9.349883101489064e-06
14100,Hunters Hill,14962,16,5.7169,151.14512857899192,-33.83335217239887,2617.1526526614075,"151.14512857899192,-33.83335217239887",1596.9,0.03468403727571978,0.2813836825986538,0.009759522136031012,0.32493643502473346,0.011270107424637354,0.003171224330426889
15300,Moree Plains,13077,1,17906.5241,149.6290667698298,-29.25223407217712,0.7302924859660508,"149.6290667698298,-29.25223407217712",33244.3,0.03031434002503593,7.851754037590657e-05,2.3802074168847195e-06,0.047086517645499426,0.001427396706500524,1.1207567853509095e-07
16900,Shellharbour,74622,4,147.4211,150.77385905798897,-34.58270372179359,506.18262921657754,"150.77385905798897,-34.58270372179359",5236.6,0.1729843757244193,0.05442232501477876,0.009414211918152952,0.21624193529994717,0.03740647618330163,0.0020357474045052224
14750,Leeton,11343,0,1167.1877,146.3020352565878,-34.5323192675627,9.718231266487816,"146.3020352565878,-34.5323192675627",26189.7,0.026294682182762298,0.0010448575475064204,2.7474197137941782e-05,0.06891652810006121,0.001812138203530517,1.8934262790835861e-06
18400,Wollondilly,54005,16,2555.434,150.44367772267853,-34.10192338084141,21.133396518947464,"150.44367772267853,-34.10192338084141",6031.6,0.12519124669664797,0.002272161286530941,0.00028445470415666804,0.20330596191560668,0.025452126833076034,5.783133724999072e-05
13310,Goulburn Mulwaree,31554,5,3220.0796,149.81352611308455,-34.875830468068024,9.79913664246064,"149.81352611308455,-34.875830468068024",9782.3,0.07314664564884789,0.0010535561049291643,7.706409507843398e-05,0.1590484663545093,0.011633861809425999,1.2256926133223015e-05
13010,Glen Innes Severn,8873,1,5479.977,151.9030034708038,-29.64485217839121,1.6191673797171047,"151.9030034708038,-29.64485217839121",30125.7,0.020568871992211045,0.00017408509953941752,3.580734128177597e-06,0.05610204884710257,0.001153955861236824,2.0088652096750678e-07
14650,Lake Macquarie,207775,20,648.6398,151.5302602461765,-33.038822256976715,320.32416142210207,"151.5302602461765,-33.038822256976715",8355.5,0.4816519078306829,0.034439715266367285,0.016587954563191298,0.17347762817842516,0.08355583057808032,0.002877639013953911
16610,Richmond Valley,23490,0,3047.3748,153.04623798411018,-29.059541030598943,7.708274019985989,"153.04623798411018,-29.059541030598943",32439.0,0.05445315035467569,0.0008287565985184424,4.512840766655434e-05,0.04933085883129529,0.0026862206730658036,2.2262231078799364e-06
14300,Junee,6676,0,2030.0222,147.66890968756823,-34.81709371625933,3.2886339863672425,"147.66890968756823,-34.81709371625933",18667.6,0.015475914506931244,0.00035357813036319843,5.471944917021449e-06,0.09990438818508185,0.0015461117704195985,5.466713091174963e-07
15560,Murrumbidgee,3916,0,6880.7902,145.72891199656357,-34.948785963098786,0.5691206803544162,"145.72891199656357,-34.948785963098786",28655.1,0.009077843200890166,6.118912197128729e-05,5.554652548554894e-07,0.060682561500026044,0.0005508667783256108,3.370705448889587e-08
11300,Burwood,40866,17,7.1281,151.10315264986312,-33.88368552616633,5733.084552685849,"151.10315264986312,-33.88368552616633",1093.4,0.09473318188140387,0.6163937141548566,0.05839293783358609,0.3596031282311407,0.03406634855184245,0.020998283111564087
18050,Waverley,74276,236,9.3507,151.2668480864326,-33.89004992410144,7943.362529008524,"151.2668480864326,-33.89004992410144",1245.8,0.1721822986693866,0.8540321858396936,0.14704922489551922,0.3476605637779704,0.05986099502798583,0.05112321643028977
15750,Narrabri,13049,0,13014.9937,149.56461913405167,-30.35617454653674,1.0026128556635412,"149.56461913405167,-30.35617454653674",27681.5,0.0302494320552645,0.00010779611852616635,3.2607713631785077e-06,0.06384627797287545,0.0019313136475220265,2.0818811485948703e-07
17850,Walcha,3105,0,6261.0242,151.7846778294189,-31.16369373548745,0.4959252513350771,"151.7846778294189,-31.16369373548745",22592.8,0.007197830219296212,5.331950101283623e-05,3.8378471566798756e-07,0.08243780117989385,0.0005933732965449729,3.163836808611965e-08
16400,Port Stephens,74506,10,858.4357,151.84466211058748,-32.721817222315835,86.79275570668834,"151.84466211058748,-32.721817222315835",10121.0,0.17271547127822337,0.009331540213673916,0.0016117013657563836,0.15593319115836135,0.026932074598833674,0.00025131773715668225
10500,Bayside,181472,96,49.8904,151.16670158265117,-33.949412728797164,3637.413209755785,"151.16670158265117,-33.949412728797164",105.4,0.4206778246557559,0.39107719721784534,0.1645175045980732,0.5737035270939229,0.24134435177520602,0.09438427265660528
17550,Tweed,98382,2,1307.6562,153.35633453217503,-28.35998977264778,75.23537149902245,"153.35633453217503,-28.35998977264778",36047.5,0.2280634243590338,0.0080889457756867,0.0018447926730576498,0.03967727675262389,0.009048935605444489,7.319634944012118e-05
15900,Newcastle,167363,19,186.7549,151.69568778704053,-32.88004907543234,896.1639025267879,"151.69568778704053,-32.88004907543234",8179.7,0.38797116231628725,0.09635123837676747,0.037381501943648136,0.17542384026507174,0.0680593912056266,0.0065576066258309995
11150,Bourke,2625,0,41599.5072,145.35711759425647,-29.909398810465976,0.0631017090510149,"145.35711759425647,-29.909398810465976",40525.3,0.006085122166071677,6.784392669257311e-06,4.1283858215031856e-08,0.028960841978142304,0.00017623026146929287,1.1956152940135696e-09
11350,Byron,35773,2,565.8029,153.48247399625245,-28.604126965411886,63.225197325782524,"153.48247399625245,-28.604126965411886",33848.6,0.08292688580833604,0.006797669535425791,0.0005637095653270593,0.04543777771215174,0.003768013403720164,2.56137099235446e-05
